GasCost;Avg-assignments;Avg-blank-lines;Avg-commas;Avg-comments;Avg-comparisons;Avg-identifier-length;Avg-conditionals;Avg-indentation-length;Avg-keywords;Avg-line-length;Avg-loops;Avg-number-of-identifiers;Avg-numbers;Avg-operators;Avg-parenthesis;Avg-periods;Avg-spaces;Max-identifier-length;Max-indentation-length;Max-keywords;Max-line-length;Max-number-of-identifiers;Max-numbers;Max-occurrences-single-character;Max-occurrences-single-identifier
0,04535824;0,114583333;0,166666667;0,270833333;0;0,09375;8,370439977;0,010416667;5,22034632;0,322916667;79,28241342;0,010416667;1,135416667;0,0625;0,03125;1,791666667;0,239583333;6,979166667;23;16;31;157;109;6;38;4
0,00129714;0,130434783;0;0,173913043;0,086956522;0,47826087;1,614583333;0,043478261;6,475;0,347826087;37,65;0;0,956521739;0,173913043;0,52173913;1,652173913;0;10,52173913;6;12;8;142;22;4;17;3
0,0040374;0;0,086956522;0,043478261;0;0,217391304;3,5;0,217391304;7,2;0,173913043;32,2;0;0,47826087;1,47826087;0;2,52173913;0,608695652;9,043478261;7;12;4;79;11;34;45;11
0,02504342;0,19379845;0,170542636;0,170542636;0,069767442;0,11627907;6,594549663;0,015503876;2,796320695;0,178294574;44,71195652;0,007751938;0,96124031;0,279069767;0,046511628;1,364341085;0,418604651;3,992248062;19;8;23;90;124;36;71;17
0,00129714;0,130434783;0;0,173913043;0;0,347826087;1,614583333;0,043478261;3,2375;0,347826087;25,1625;0;0,956521739;0,173913043;0,217391304;1,47826087;0;6,086956522;6;6;8;70;22;4;11;3
0,02782016;0,121212121;0,060606061;0,060606061;0,303030303;0,090909091;8,468421053;0;7,222222222;0,060606061;39,45833333;0,03030303;0,727272727;0,060606061;0,060606061;0,606060606;0,121212121;4;17;12;2;140;24;2;34;6
0,00433494;0,088235294;0,205882353;0,029411765;0,323529412;0,058823529;5,583333333;0;2,955555556;0,058823529;23,07777778;0;0,411764706;0,058823529;0;0,588235294;0,058823529;1,647058824;20;4;2;65;14;2;21;3
0,01899536;0,103448276;0,103448276;0,16091954;0,482758621;0,057471264;6,517965587;0,011494253;3,333333333;0,068965517;42,88;0;0,862068966;0,045977011;0;0,712643678;0,218390805;2,356321839;16;6;6;92;75;4;45;7
0,001398;0,107142857;0,107142857;0,142857143;0,071428571;0,285714286;1,614583333;0,035714286;3,2375;0,285714286;25,1625;0;0,785714286;0,142857143;0,178571429;1,214285714;0;5;6;6;8;70;22;4;17;3
0,00558174;0,076923077;0,179487179;0,076923077;0,333333333;0,051282051;8,166666667;0;2,944444444;0,128205128;33,34722222;0;0,58974359;0,051282051;0;0,769230769;0,153846154;2,025641026;12;4;5;72;23;2;30;5
0,00129714;0,210526316;0;0,210526316;0;0,578947368;1,800189394;0;6,1;0,421052632;28,9375;0;1,631578947;0,210526316;0,421052632;1,789473684;0;9,578947368;6;8;8;65;31;4;8;4
0,01011726;0,04;0,04;0;0;0,08;6,916666667;0,04;6,777777778;0,16;32,75;0;0,72;0;0;1,28;0;5,56;9;12;4;80;18;0;17;3
0,00604532;0,071428571;0;0;0;0;6,395833333;0;6,2;0,071428571;22,5;0;0,5;0;0;1;0;4,928571429;13;8;2;76;14;0;11;1
0,00349204;0,1;0,2;0;0;0,2;5,208333333;0;5,5;0,2;26,66666667;0;0,55;0;0;0,9;0,1;4,9;9;8;4;67;11;0;11;1
0,00433494;0,058823529;0,205882353;0,029411765;0,323529412;0,058823529;6,375;0;3,1;0,029411765;25,45;0;0,352941176;0,058823529;0;0,470588235;0,029411765;1,264705882;20;4;1;65;12;2;21;3
0,01807086;0,129411765;0;0,070588235;0,023529412;0,082352941;6,883885438;0,058823529;6,131652661;0,152941176;28,96433759;0,023529412;0,717647059;0,305882353;0,094117647;1,270588235;0,329411765;6,847058824;18;12;13;97;61;26;39;10
0,00139824;0,084745763;0,169491525;0,084745763;0,355932203;0,152542373;2,09;0,016949153;3,27;0,169491525;27,365;0;0,491525424;0,13559322;0,118644068;0,745762712;0;3,186440678;7;6;10;77;29;8;25;3
0,01204092;0,08;0,14;0,16;0,44;0,08;6,275;0;6,311111111;0,08;42,98888889;0;0,82;0,04;0,02;0,68;0,14;3,36;8;8;4;93;41;2;34;7
0,00506234;0,064516129;0,161290323;0,096774194;0,35483871;0,064516129;6,25;0;6,166666667;0,096774194;39,16666667;0;0,64516129;0,064516129;0,032258065;0,709677419;0,161290323;3,225806452;8;8;3;78;20;2;33;4
0,00836616;0,035714286;0,160714286;0,017857143;0,339285714;0,089285714;6,555555556;0,035714286;7,111111111;0,089285714;34,59259259;0,017857143;0,267857143;0,214285714;0,035714286;0,535714286;0,053571429;3,178571429;20;12;5;95;15;12;21;5
0,0012969;0;0;0,166666667;0;0,333333333;2,2;0;6;0,333333333;30,5;0;0,833333333;0;0,166666667;1,333333333;0;6,333333333;7;8;2;72;5;0;9;2
0,02032322;0,02;0,12;0,16;0,3;0,1;7,995867072;0;6,528571429;0,06;31,40535714;0;0,78;0,12;0,08;0,76;0;4,12;15;8;3;89;39;6;22;7
0,003751;0,08;0,16;0;0,4;0,08;5,7;0;6;0,04;26,875;0;0,36;0,08;0;0,56;0,04;2,44;9;8;1;67;9;2;14;2
0,02669068;0,045454545;0,272727273;0;0,272727273;0;6;0;5,333333333;0,045454545;25,66666667;0;0,136363636;0;0;0,181818182;0;1,045454545;9;8;1;51;3;0;7;1
0,03174866;0,043478261;0,15942029;0,724637681;0,347826087;0,014492754;22,57575758;0;6,4;0,043478261;42,77222222;0,014492754;0,405797101;1,68115942;0,028985507;0,492753623;0,014492754;3,463768116;38;12;3;84;28;116;60;8
0,01632382;0,044117647;0,25;0,102941176;0,132352941;0,058823529;7,5;0;5,454545455;0,205882353;38,40909091;0;0,647058824;0,088235294;0,102941176;0,794117647;0,014705882;4,294117647;16;8;14;83;44;6;14;2
0,02558118;0,153846154;0,153846154;0,217948718;0,012820513;0,192307692;6,455019052;0,012820513;3,275036075;0,115384615;42,23982684;0;1,346153846;0,128205128;0;1,153846154;0,371794872;3,717948718;16;6;9;96;105;10;45;7
0,00139824;0,107142857;0,107142857;0,142857143;0,071428571;0,285714286;1,614583333;0,035714286;3,2375;0,285714286;25,1625;0;0,785714286;0,142857143;0,178571429;1,214285714;0;5;6;6;8;70;22;4;17;3
0,01837024;0,046979866;0,053691275;0,154362416;0,187919463;0,013422819;8,141800357;0;6,936868687;0,053691275;32,49630231;0;0,476510067;0,026845638;0,013422819;0,44295302;0,161073826;4,986577181;19;12;8;94;71;4;40;2
0,04283066;0,113235294;0,013235294;0,069117647;0,279411765;0,039705882;10,93893645;0,011764706;7,110472757;0,063235294;30,3468233;0,001470588;0,547058824;0,114705882;0,102941176;0,708823529;0,073529412;5,367647059;27;28;43;139;372;78;292;9
0,001398;0,073170732;0,097560976;0,097560976;0,341463415;0,195121951;1,614583333;0,024390244;6,475;0,195121951;28,4;0;0,536585366;0,097560976;0,12195122;0,829268293;0;5,12195122;6;12;8;72;22;4;17;3
0,01909268;0,101449275;0,144927536;0,217391304;0;0,188405797;6,270538985;0;6,547845805;0,101449275;40,79705215;0;1,347826087;0,086956522;0,188405797;0,927536232;0,144927536;8,028985507;16;8;7;101;93;6;34;9
0,0213253;0,034965035;0,076923077;0,146853147;0,552447552;0,090909091;6,428983516;0,006993007;6,571031746;0,055944056;44,02420635;0;0,692307692;0,013986014;0,146853147;0,545454545;0,083916084;4,748251748;16;12;8;102;99;2;64;9
0,0155967;0,066666667;0,053333333;0,12;0,373333333;0,106666667;6,392045455;0;6,501515152;0,066666667;44,17405303;0;0,746666667;0,106666667;0,16;0,48;0,12;6,026666667;12;8;5;105;56;8;43;5
0,00129714;0,073170732;0,097560976;0,097560976;0,341463415;0,195121951;1,614583333;0,024390244;6,475;0,195121951;28,4;0;0,536585366;0,097560976;0,12195122;0,829268293;0;5,12195122;6;12;8;72;22;4;17;3
0,00428236;0,09375;0,15625;0,03125;0,34375;0,0625;5,583333333;0;5,911111111;0,0625;25,7;0;0,4375;0,0625;0;0,625;0,0625;2,84375;20;8;2;67;14;2;20;3
0,00607318;0,16;0,16;0,04;0;0,16;6,166666667;0;5,833333333;0,12;26,04166667;0;0,72;0,08;0;0,88;0,12;4,88;20;8;3;68;18;2;20;4
0,00139824;0,222222222;0;0,222222222;0;0,5;1,9875;0;6;0,444444444;28,8125;0;1,388888889;0,222222222;0,277777778;1,777777778;0;9,222222222;7;8;8;65;25;4;8;3
0,02713766;0,096774194;0,177419355;0,177419355;0,370967742;0;7,31702381;0;6,025714286;0,112903226;42,10261905;0;0,653225806;0,080645161;0,024193548;0,741935484;0,137096774;3,451612903;22;8;14;111;81;10;30;5
0,02546162;0,121212121;0,066666667;0,127272727;0,466666667;0,078787879;6,956761294;0,006060606;6,893400167;0,048484848;45,70183793;0;0,745454545;0,193939394;0,181818182;0,545454545;0,066666667;5,187878788;26;12;8;102;123;32;64;9
0,0057392;0,058823529;0,156862745;0;0;0,196078431;5,471428571;0,058823529;5,781818182;0,176470588;21,82545455;0;0,450980392;0,117647059;0;0,862745098;0,274509804;5,156862745;15;12;9;64;23;6;21;3
0,00863028;0,128205128;0,076923077;0,051282051;0;0,230769231;6,216666667;0,102564103;6,552380952;0,256410256;30,175;0;0,615384615;0,102564103;0;1,230769231;0,256410256;6,512820513;14;12;10;71;24;4;19;2
0,0012969;0,073170732;0,097560976;0,097560976;0,341463415;0,195121951;1,614583333;0,024390244;3,2375;0,195121951;25,1625;0;0,536585366;0,097560976;0,12195122;0,829268293;0;3,414634146;6;6;8;70;22;4;17;3
0,0244889;0,219298246;0;0,298245614;0,140350877;0,087719298;7,273676504;0,00877193;5,856206539;0,263157895;43,09994026;0;1,403508772;0,210526316;0,01754386;1,666666667;0,5;5,631578947;21;12;30;143;160;24;65;10
0,0547806;0,174074074;0,055555556;0,225925926;0,6;0,174074074;6,244339944;0,037037037;7,586477411;0,074074074;55,75967834;0,003703704;1,155555556;0,274074074;0,5;0,977777778;0,281481481;9,203703704;18;20;20;164;312;74;141;14
0,01990868;0,092105263;0,217105263;0,039473684;0,131578947;0,203947368;8,071022727;0,065789474;7,409159919;0,065789474;35,82501627;0;0,664473684;0,236842105;0,019736842;1,065789474;0,282894737;5,230263158;20;16;10;126;101;36;69;14
0,00139824;0,115384615;0,153846154;0,153846154;0,076923077;0,307692308;1,614583333;0;3,1;0,307692308;26,9625;0;0,846153846;0,076923077;0,192307692;1,153846154;0;4,807692308;6;4;8;70;22;2;17;3
0,00139824;0,037037037;0,148148148;0,222222222;0;0,148148148;1,196428571;0,074074074;3,05;0,296296296;29,375;0;0,666666667;0,222222222;0,148148148;1,259259259;0,148148148;4,333333333;3;6;8;72;18;6;12;3
0,0155476;0,142857143;0,20952381;0,028571429;0,114285714;0,171428571;7,89329955;0,038095238;6,787990196;0,114285714;33,09885621;0,00952381;0,838095238;0,361904762;0,266666667;1,066666667;0,20952381;6,142857143;17;20;12;173;88;38;77;6
0,01523608;0,037735849;0;0,226415094;0,037735849;0,113207547;6,063470497;0;6,589285714;0,075471698;38,77232143;0;0,962264151;0,037735849;0,132075472;0,716981132;0,169811321;1,528301887;11;8;4;85;51;2;108;6
0,0026879;0;0,111111111;0;0;0;4;0;5,333333333;0,333333333;26,83333333;0;0,222222222;0;0;1,777777778;0;4,888888889;12;8;3;54;2;0;7;1
0,0082063;0,089285714;0;0,035714286;0;0,196428571;6,181269841;0,035714286;5,605974026;0,178571429;24,7674026;0;0,517857143;0,071428571;0;0,75;0,214285714;5,535714286;14;12;10;69;29;4;21;3
0,04032106;0,20979021;0,111888112;0,171328671;0,020979021;0,129370629;6,210263465;0,038461538;7,487675277;0,073426573;32,96168104;0,003496503;1,118881119;0,181818182;0,146853147;0,699300699;0,216783217;7,527972028;22;20;21;98;320;52;99;9
0,10519278;0,089552239;0,032338308;0,154228856;0,114427861;0,109452736;11,41014143;0,007462687;7,33605737;0,062189055;43,73159674;0;0,721393035;0,114427861;0,044776119;0,661691542;0,141791045;4,099502488;28;16;25;80;290;46;100;8
0,0026939;0;0,142857143;0;0;0;10,5;0;5,333333333;0,142857143;29;0;0,285714286;0;0;0,857142857;0;3;12;8;1;45;2;0;9;1
0,00139824;0,073170732;0,097560976;0,097560976;0,341463415;0,195121951;1,614583333;0,024390244;6,475;0,195121951;28,4;0;0,536585366;0,097560976;0,12195122;0,829268293;0;5,12195122;6;12;8;72;22;4;17;3
0,04747368;0,122928177;0,128453039;0,084254144;0,290055249;0,037292818;11,17321434;0,011049724;7,102477928;0,05801105;30,54927384;0,001381215;0,592541436;0,124309392;0,095303867;0,70441989;0,084254144;4,399171271;27;28;42;139;429;90;298;11
0,01488772;0,037037037;0,203703704;0,222222222;0,074074074;0,111111111;6,063470497;0;6,589285714;0,074074074;36,11160714;0;0,944444444;0,037037037;0,12962963;0,703703704;0,166666667;5,351851852;11;8;4;80;51;2;31;6
0,00725144;0,090909091;0,181818182;0,363636364;0;0;7,475;0;5,333333333;0,272727273;50,5;0;0,818181818;0;0;0,909090909;0,090909091;4,909090909;13;8;3;107;9;0;16;1
0,00362994;0,185185185;0,037037037;0;0,333333333;0;4,5625;0,037037037;6,222222222;0,111111111;28,66666667;0;0,666666667;0,296296296;0,074074074;0,592592593;0,407407407;3,740740741;8;8;3;93;18;8;57;7
0,0631028;0,216617211;0,059347181;0,21958457;0,038575668;0,201780415;6,53943026;0,023738872;6,667512518;0,106824926;36,26018802;0,020771513;1,332344214;0,189910979;0,089020772;1,121661721;0,21958457;7,284866469;18;16;36;171;449;64;138;9
0,01523432;0,037735849;0;0,226415094;0,037735849;0,113207547;6,063470497;0;6,589285714;0,075471698;38,77232143;0;0,962264151;0,037735849;0,132075472;0,716981132;0,169811321;1,528301887;11;8;4;85;51;2;108;6
0,00559848;0,142857143;0,047619048;0;0;0,380952381;5,444444444;0,095238095;6,6;0,19047619;33,43333333;0;0,761904762;0,19047619;0;0,952380952;0,428571429;5,333333333;10;12;4;63;16;4;14;2
0,0040575;0,172413793;0,068965517;0;0,310344828;0;4,5;0,034482759;6,266666667;0,103448276;28,43333333;0;0,689655172;0,344827586;0,103448276;0,620689655;0,448275862;3,75862069;8;8;3;93;20;10;60;8
0,00906804;0,057971014;0,144927536;0,057971014;0,31884058;0,101449275;7,541125541;0,057971014;7,37015873;0,086956522;27,14063492;0;0,434782609;0,028985507;0,028985507;0,724637681;0,086956522;4,550724638;18;16;6;57;30;2;20;3
0,00317942;0,16;0,12;0;0,36;0;5,0625;0,04;8,444444444;0,08;39;0;0,64;0,32;0,24;0,48;0,4;4,16;8;12;2;106;16;8;59;7
0,02214136;0,082474227;0,237113402;0,216494845;0;0,144329897;6,361275183;0,010309278;7,625198413;0,082474227;40,27539683;0;1,072164948;0,041237113;0,134020619;0,824742268;0,12371134;7,391752577;16;16;8;101;104;4;34;9
0,02139956;0,055172414;0,075862069;0,144827586;0,55862069;0,089655172;6,295650183;0,006896552;6,731746032;0,055172414;47,72063492;0;0,696551724;0,04137931;0,165517241;0,537931034;0,082758621;5,6;16;12;8;117;101;6;64;9
0,01535328;0,180555556;0;0,152777778;0,027777778;0,152777778;6,708621352;0;6,105555556;0,166666667;38,58784722;0;1,166666667;0,194444444;0,013888889;1,111111111;0,347222222;5,097222222;12;8;12;101;84;14;33;7
0,00129714;0,12;0,08;0,16;0,08;0,32;1,614583333;0;6,2;0,32;30,1625;0;0,88;0,08;0,2;1,2;0;7,32;6;8;8;72;22;2;17;3
0,0212624;0,094202899;0,007246377;0,108695652;0,253623188;0,079710145;3,29375;0,014492754;6,366886447;0,050724638;25,98520147;0,007246377;0,5;0,304347826;0,065217391;0,739130435;0,224637681;5,405797101;15;16;7;113;69;42;184;11
0,00139824;0,097826087;0,02173913;0,119565217;0,195652174;0,152173913;1,646664447;0,032608696;7,236533075;0,130434783;19,52938483;0,02173913;0,52173913;0,217391304;0,097826087;0,913043478;0;6,597826087;7;16;12;51;48;20;13;5
0,00139824;0,098039216;0;0,176470588;0,137254902;0,274509804;6,859022556;0,019607843;6,874458874;0,117647059;32,34848485;0;0,941176471;0,31372549;0,156862745;1,68627451;0,235294118;6,68627451;9;12;6;99;48;16;50;8
0,03708152;0,140127389;0,006369427;0,171974522;0,248407643;0,203821656;5,208839071;0,031847134;8,048894243;0,089171975;54,56708096;0,006369427;1,452229299;0,50955414;0,573248408;0,866242038;0,605095541;8,044585987;14;24;14;133;228;80;70;17
0,04422804;0,13125;0,175;0,065625;0,10625;0,26875;7,0673549;0,04375;6,68425831;0,084375;30,5287624;0;0,890625;0,0625;0,059375;0,85625;0,18125;5,8625;19;12;27;122;285;20;121;13
0,0149019;0,152173913;0,152173913;0,260869565;0;0,152173913;6,304945055;0;6,453333333;0,108695652;40,94666667;0;1,304347826;0,130434783;0,173913043;0,913043478;0,108695652;7,97826087;16;8;5;101;60;6;34;9
0,05083198;0,004166667;0,504166667;0;0;0,004166667;6,2;0;0;0,008333333;22,25;0,004166667;0,041666667;0,016666667;0,0125;0,05;0,020833333;0,033333333;11;0;2;45;10;4;16;4
0,01523848;0,004938272;0;0,02962963;0,520987654;0,014814815;6,063470497;0;10,58928571;0,009876543;39,77232143;0;0,125925926;0,004938272;0,017283951;0,09382716;0,022222222;0,2;11;12;4;86;51;2;120;6
0,00325262;0,16;0,12;0;0,36;0;5,0625;0,04;8,444444444;0,08;39,44444444;0;0,64;0,32;0,24;0,48;0,4;4,16;8;12;2;106;16;8;59;7
0,00139824;0,048780488;0,097560976;0,097560976;0,365853659;0,195121951;1,614583333;0,024390244;6,308333333;0,195121951;117,0229167;0;0,512195122;0,097560976;0,12195122;0,829268293;0;49,19512195;6;12;8;204;21;4;17;3
0,02316556;0,285714286;0,151260504;0,050420168;0;0,100840336;6,06979687;0,016806723;6,378177962;0,142857143;37,81466034;0,008403361;1,386554622;0,117647059;0,042016807;1,428571429;0,613445378;6,302521008;24;12;17;108;165;14;108;17
0,0129684;0,081395349;0,023255814;0,034883721;0,290697674;0,069767442;7,713541667;0;6,038888889;0,093023256;30,51805556;0;0,488372093;0,069767442;0,023255814;0,651162791;0,151162791;4,244186047;12;8;8;75;42;6;28;4
0,01551666;0,067567568;0,054054054;0,148648649;0,459459459;0,081081081;6,653977273;0;6,483333333;0,067567568;53,03541667;0;0,72972973;0,054054054;0,243243243;0,459459459;0,108108108;6,432432432;15;8;5;176;54;4;49;5
0,01985274;0,131578947;0,171052632;0,144736842;0,026315789;0,118421053;6,310590278;0,013157895;6,272222222;0,144736842;34,66840278;0;0,934210526;0,052631579;0,065789474;0,842105263;0,131578947;5,789473684;11;12;11;101;71;4;32;6
0,0076357;0,037037037;0,074074074;0;0,037037037;0,148148148;4,283333333;0,037037037;3,672222222;0,092592593;21,15;0;0,407407407;0,037037037;0;0,740740741;0,222222222;4,185185185;12;14;5;57;22;2;38;3
0,03469702;0,1;0,158823529;0,170588235;0,082352941;0,041176471;6,698521716;0,094117647;7,278787879;0,088235294;33,97655123;0,005882353;0,835294118;0,129411765;0,076470588;1,082352941;0,258823529;6,8;16;16;15;101;142;22;61;9
0,05093238;0,166163142;0,090634441;0,268882175;0,145015106;0,13897281;5,359544363;0,021148036;5,866224121;0,090634441;35,91461836;0;1,145015106;0,67673716;0,241691843;1,317220544;0,145015106;6,53776435;20;12;30;114;379;224;257;24
0,06627368;0,252554745;0,010218978;0,127007299;0,065693431;0,141605839;7,161446961;0,03649635;7,337854651;0,070072993;36,41372769;0,02189781;1,072992701;0,618978102;0,198540146;0,767883212;0,316788321;8,420437956;23;24;48;148;735;424;239;33
0,00129714;0,1875;0,125;0,1875;0;0,5;1,916666667;0;6;0,375;31,41666667;0;1,25;0,125;0,25;1,5;0;7,875;7;8;6;74;20;2;8;3
0,00129714;0,083333333;0;0,333333333;0;0,083333333;6,923076923;0;6,285714286;0,166666667;45,42857143;0;1,083333333;0,666666667;0,583333333;1,5;0,166666667;6,833333333;13;8;2;129;13;8;28;4
0,00324436;0,045454545;0,227272727;0;0;0,090909091;2,9375;0,045454545;5,466666667;0,272727273;22;0;0,363636364;0,181818182;0,090909091;1,272727273;0,363636364;0,681818182;5;12;6;47;8;4;9;3
0,00659022;0,090909091;0,045454545;0,090909091;0;0;4,611111111;0;5,333333333;0,227272727;36,94444444;0;0,454545455;0;0;0,727272727;0,181818182;3,590909091;11;8;5;75;10;0;14;2
0,00433494;0,058823529;0,205882353;0,029411765;0,323529412;0,058823529;6,375;0;3,1;0,029411765;25,45;0;0,352941176;0,058823529;0;0,470588235;0,029411765;1,264705882;20;4;1;65;12;2;21;3
0,02381004;0,129032258;0,080645161;0,177419355;0,387096774;0,032258065;6,583333333;0,032258065;8,287179487;0,032258065;38,61025641;0;0,774193548;0,064516129;0;0,774193548;0,225806452;4,564516129;23;12;2;87;48;4;63;5
0,03072482;0,085714286;0,114285714;0,114285714;0,285714286;0;8,388888889;0;3,20952381;0,057142857;27,14047619;0;0,657142857;0,057142857;0;0,857142857;0,057142857;2,428571429;15;4;2;87;23;2;24;4
0,00139824;0,048780488;0,097560976;0,097560976;0,365853659;0,195121951;1,614583333;0,024390244;3,154166667;0,195121951;25,9125;0;0,512195122;0,097560976;0,12195122;0,829268293;0;3,243902439;6;6;8;70;21;4;17;3
0,02566542;0,129943503;0,13559322;0,141242938;0,186440678;0,124293785;7,744627193;0,04519774;8,414126984;0,056497175;37,6055291;0,02259887;0,858757062;0,327683616;0,073446328;0,903954802;0,169491525;6,016949153;14;16;10;122;152;58;83;10
0,01963824;0,095238095;0,103174603;0,134920635;0,468253968;0,087301587;7,139834261;0,007936508;3,204166667;0,087301587;40,59895833;0;0,817460317;0,079365079;0;0,746031746;0,206349206;2,341269841;16;6;11;94;103;10;47;7
0,02523402;0,1;0,2;0,1375;0,275;0,0125;5,75;0,0125;6,573333333;0,075;31,75111111;0,0125;0,6625;0,225;0,1625;0,65;0,25;4,8625;15;16;6;87;53;18;50;7
0,00305472;0,066666667;0,133333333;0;0;0,133333333;5,666666667;0;5,3;0,066666667;19,975;0;0,466666667;0;0;0,666666667;0,066666667;3,266666667;9;8;1;67;7;0;11;1
0,04485012;0,119645495;0,014771049;0,069423929;0,29098966;0,039881832;11,24341827;0,011816839;7,322638545;0,062038405;31,02682835;0,001477105;0,555391433;0,124076809;0,110782866;0,70310192;0,069423929;5,449039882;27;28;42;139;376;84;292;9
0,00139824;0,073170732;0,097560976;0,097560976;0,341463415;0,195121951;1,614583333;0,024390244;6,475;0,195121951;28,4;0;0,536585366;0,097560976;0,12195122;0,829268293;0;5,12195122;6;12;8;72;22;4;17;3
0,02337962;0,25;0;0,354166667;0,0625;0,072916667;7,204876374;0,010416667;5,888886114;0,291666667;43,28369651;0;1,572916667;0,1875;0;1,833333333;0,572916667;6,208333333;21;12;28;143;151;18;65;10
0,00129714;0,073170732;0,097560976;0,097560976;0,341463415;0,195121951;1,614583333;0,024390244;3,2375;0,195121951;25,1625;0;0,536585366;0,097560976;0,12195122;0,829268293;0;3,414634146;6;6;8;70;22;4;17;3
0,00820654;0,098039216;0;0,039215686;0;0,215686275;6,181269841;0,039215686;5,605974026;0,196078431;24,80558442;0;0,568627451;0,078431373;0;0,823529412;0,235294118;5;14;12;10;69;29;4;21;3
0,02293536;0,062937063;0,104895105;0,097902098;0,13986014;0,146853147;7,356792717;0,048951049;7,368717735;0,118881119;32,7548547;0;0,685314685;0,083916084;0,076923077;0,713286713;0,160839161;5,881118881;35;13;17;87;98;12;45;7
0,00129714;0,081081081;0;0,108108108;0,378378378;0,216216216;1,614583333;0,027027027;3,2375;0,216216216;25,1625;0;0,594594595;0,108108108;0,135135135;0,918918919;0;3,783783784;6;6;8;70;22;4;17;3
0,01553402;0,300970874;0,097087379;0,067961165;0,029126214;0,213592233;8,888910805;0,067961165;3,516969697;0,13592233;35,89229055;0;1,058252427;0,601941748;0,106796117;1,417475728;0,466019417;4,825242718;20;6;14;135;109;62;59;6
0,0156183;0,066666667;0,053333333;0,146666667;0,466666667;0,106666667;6,517045455;0;6,501515152;0,066666667;54,36041667;0;0,746666667;0,106666667;0,266666667;0,48;0,133333333;7,08;12;8;5;176;56;8;56;5
0,0272269;0,06122449;0,12244898;0,081632653;0,204081633;0,040816327;7,416666667;0;3,166666667;0,040816327;20,3375;0;0,551020408;0,040816327;0;0,734693878;0,06122449;2,510204082;17;4;2;68;27;2;25;4
